,game_id,team_abbrev,opponent_abbrev,team_score,opponent_score,win
2388,202110310DAL,SAC,DAL,99,105,False
2389,202110310DAL,DAL,SAC,105,99,True
2390,202110310LAL,LAL,HOU,95,85,True
2391,202110310LAL,HOU,LAL,85,95,False
2392,202110310MIL,MIL,UTA,95,107,False
2393,202110310MIL,UTA,MIL,107,95,True
2394,202111010ATL,WAS,ATL,111,118,False
2395,202111010ATL,ATL,WAS,118,111,True
2396,202111010BOS,CHI,BOS,128,114,True
2397,202111010BOS,BOS,CHI,114,128,False
2398,202111010CHO,CLE,CHO,113,110,True
2399,202111010CHO,CHO,CLE,110,113,False
2400,202111010IND,SAS,IND,118,131,False
2401,202111010IND,IND,SAS,131,118,True
2402,202111010LAC,OKC,LAC,94,99,False
2403,202111010LAC,LAC,OKC,99,94,True
2404,202111010MEM,DEN,MEM,97,106,False
2405,202111010MEM,MEM,DEN,106,97,True
2406,202111010MIN,ORL,MIN,115,97,True
2407,202111010MIN,MIN,ORL,97,115,False
2408,202111010NYK,NYK,TOR,104,113,False
2409,202111010NYK,TOR,NYK,113,104,True
2410,202111010PHI,POR,PHI,103,113,False
2411,202111010PHI,PHI,POR,113,103,True
2412,202111020DAL,MIA,DAL,125,110,True
2413,202111020DAL,DAL,MIA,110,125,False
2414,202111020DET,DET,MIL,89,117,False
2415,202111020DET,MIL,DET,117,89,True
2416,202111020LAL,LAL,HOU,119,117,True
2417,202111020LAL,HOU,LAL,117,119,False
2418,202111020PHO,NOP,PHO,100,112,False
2419,202111020PHO,PHO,NOP,112,100,True
2420,202111020UTA,UTA,SAC,119,113,True
2421,202111020UTA,SAC,UTA,113,119,False
2422,202111030BRK,ATL,BRK,108,117,False
2423,202111030BRK,BRK,ATL,117,108,True
2424,202111030CLE,POR,CLE,104,107,False
2425,202111030CLE,CLE,POR,107,104,True
2426,202111030GSW,CHO,GSW,92,114,False
2427,202111030GSW,GSW,CHO,114,92,True
2428,202111030IND,NYK,IND,98,111,False
2429,202111030IND,IND,NYK,111,98,True
2430,202111030MEM,MEM,DEN,108,106,True
2431,202111030MEM,DEN,MEM,106,108,False
2432,202111030MIN,MIN,LAC,115,126,False
2433,202111030MIN,LAC,MIN,126,115,True
2434,202111030ORL,BOS,ORL,92,79,True
2435,202111030ORL,ORL,BOS,79,92,False
2436,202111030PHI,PHI,CHI,103,98,True
2437,202111030PHI,CHI,PHI,98,103,False
2438,202111030SAC,NOP,SAC,99,112,False
2439,202111030SAC,SAC,NOP,112,99,True
2440,202111030SAS,SAS,DAL,108,109,False
2441,202111030SAS,DAL,SAS,109,108,True
2442,202111030WAS,TOR,WAS,109,100,True
2443,202111030WAS,WAS,TOR,100,109,False
2444,202111040ATL,ATL,UTA,98,116,False
2445,202111040ATL,UTA,ATL,116,98,True
2446,202111040DET,DET,PHI,98,109,False
2447,202111040DET,PHI,DET,109,98,True
2448,202111040LAL,OKC,LAL,107,104,True
2449,202111040LAL,LAL,OKC,104,107,False
2450,202111040MIA,BOS,MIA,95,78,True
2451,202111040MIA,MIA,BOS,78,95,False
2452,202111040PHO,PHO,HOU,123,111,True
2453,202111040PHO,HOU,PHO,111,123,False
2454,202111050DET,DET,BRK,90,96,False
2455,202111050DET,BRK,DET,96,90,True
2456,202111050GSW,NOP,GSW,85,126,False
2457,202111050GSW,GSW,NOP,126,85,True
2458,202111050MIL,MIL,NYK,98,113,False
2459,202111050MIL,NYK,MIL,113,98,True
2460,202111050MIN,MIN,LAC,84,104,False
2461,202111050MIN,LAC,MIN,104,84,True
2462,202111050ORL,ORL,SAS,89,102,False
2463,202111050ORL,SAS,ORL,102,89,True
2464,202111050POR,IND,POR,106,110,False
2465,202111050POR,POR,IND,110,106,True
2466,202111050SAC,CHO,SAC,110,140,False
2467,202111050SAC,SAC,CHO,140,110,True
2468,202111050TOR,CLE,TOR,102,101,True
2469,202111050TOR,TOR,CLE,101,102,False
2470,202111050WAS,MEM,WAS,87,115,False
2471,202111050WAS,WAS,MEM,115,87,True
2472,202111060CHI,PHI,CHI,114,105,True
2473,202111060CHI,CHI,PHI,105,114,False
2474,202111060DAL,BOS,DAL,104,107,False
2475,202111060DAL,DAL,BOS,107,104,True
2476,202111060DEN,DEN,HOU,95,94,True
2477,202111060DEN,HOU,DEN,94,95,False
2478,202111060MIA,MIA,UTA,118,115,True
2479,202111060MIA,UTA,MIA,115,118,False
2480,202111060PHO,PHO,ATL,121,117,True
2481,202111060PHO,ATL,PHO,117,121,False
2482,202111060POR,LAL,POR,90,105,False
2483,202111060POR,POR,LAL,105,90,True
2484,202111070GSW,GSW,HOU,120,107,True
2485,202111070GSW,HOU,GSW,107,120,False
2486,202111070LAC,CHO,LAC,106,120,False
2487,202111070LAC,LAC,CHO,120,106,True
2488,202111070NYK,NYK,CLE,109,126,False
2489,202111070NYK,CLE,NYK,126,109,True
2490,202111070OKC,SAS,OKC,94,99,False
2491,202111070OKC,OKC,SAS,99,94,True
2492,202111070ORL,UTA,ORL,100,107,False
2493,202111070ORL,ORL,UTA,107,100,True
2494,202111070SAC,SAC,IND,91,94,False
2495,202111070SAC,IND,SAC,94,91,True
2496,202111070TOR,BRK,TOR,116,103,True
2497,202111070TOR,TOR,BRK,103,116,False
2498,202111070WAS,MIL,WAS,94,101,False
2499,202111070WAS,WAS,MIL,101,94,True
2500,202111080CHI,CHI,BRK,118,95,True
2501,202111080CHI,BRK,CHI,95,118,False
2502,202111080DAL,NOP,DAL,92,108,False
2503,202111080DAL,DAL,NOP,108,92,True
2504,202111080DEN,MIA,DEN,96,113,False
2505,202111080DEN,DEN,MIA,113,96,True
2506,202111080GSW,GSW,ATL,127,113,True
2507,202111080GSW,ATL,GSW,113,127,False
2508,202111080LAL,LAL,CHO,126,123,True
2509,202111080LAL,CHO,LAL,123,126,False
2510,202111080MEM,MIN,MEM,118,125,False
2511,202111080MEM,MEM,MIN,125,118,True
2512,202111080PHI,NYK,PHI,103,96,True
2513,202111080PHI,PHI,NYK,96,103,False
2514,202111080SAC,PHO,SAC,109,104,True
2515,202111080SAC,SAC,PHO,104,109,False
2516,202111090LAC,POR,LAC,109,117,False
2517,202111090LAC,LAC,POR,117,109,True
2518,202111090PHI,PHI,MIL,109,118,False
2519,202111090PHI,MIL,PHI,118,109,True
2520,202111090UTA,ATL,UTA,98,110,False
2521,202111090UTA,UTA,ATL,110,98,True
2522,202111100BOS,TOR,BOS,88,104,False
2523,202111100BOS,BOS,TOR,104,88,True
2524,202111100CHI,CHI,DAL,117,107,True
2525,202111100CHI,DAL,CHI,107,117,False
2526,202111100CLE,CLE,WAS,94,97,False
2527,202111100CLE,WAS,CLE,97,94,True
2528,202111100DEN,DEN,IND,101,98,True
2529,202111100DEN,IND,DEN,98,101,False
2530,202111100GSW,GSW,MIN,123,110,True
2531,202111100GSW,MIN,GSW,110,123,False
2532,202111100HOU,HOU,DET,104,112,False
2533,202111100HOU,DET,HOU,112,104,True
2534,202111100LAL,LAL,MIA,120,117,True
2535,202111100LAL,MIA,LAL,117,120,False
2536,202111100MEM,CHO,MEM,118,108,True
2537,202111100MEM,MEM,CHO,108,118,False
2538,202111100NOP,NOP,OKC,100,108,False
2539,202111100NOP,OKC,NOP,108,100,True
2540,202111100NYK,MIL,NYK,112,100,True
2541,202111100NYK,NYK,MIL,100,112,False
2542,202111100ORL,BRK,ORL,123,90,True
2543,202111100ORL,ORL,BRK,90,123,False
2544,202111100PHO,POR,PHO,109,119,False
2545,202111100PHO,PHO,POR,119,109,True
2546,202111100SAS,SAC,SAS,117,136,False
2547,202111100SAS,SAS,SAC,136,117,True
2548,202111110LAC,MIA,LAC,109,112,False
2549,202111110LAC,LAC,MIA,112,109,True
2550,202111110PHI,PHI,TOR,109,115,False
2551,202111110PHI,TOR,PHI,115,109,True
2552,202111110UTA,IND,UTA,111,100,True
2553,202111110UTA,UTA,IND,100,111,False
2554,202111120BOS,MIL,BOS,113,122,False
2555,202111120BOS,BOS,MIL,122,113,True
2556,202111120CHO,NYK,CHO,96,104,False
2557,202111120CHO,CHO,NYK,104,96,True
2558,202111120CLE,CLE,DET,98,78,True
2559,202111120CLE,DET,CLE,78,98,False
2560,202111120DEN,ATL,DEN,96,105,False
2561,202111120DEN,DEN,ATL,105,96,True
2562,202111120GSW,CHI,GSW,93,119,False
2563,202111120GSW,GSW,CHI,119,93,True
2564,202111120HOU,POR,HOU,104,92,True
2565,202111120HOU,HOU,POR,92,104,False
2566,202111120LAL,MIN,LAL,107,83,True
2567,202111120LAL,LAL,MIN,83,107,False
2568,202111120MEM,MEM,PHO,94,119,False
2569,202111120MEM,PHO,MEM,119,94,True
2570,202111120NOP,BRK,NOP,120,112,True
2571,202111120NOP,NOP,BRK,112,120,False
2572,202111120OKC,OKC,SAC,105,103,True
2573,202111120OKC,SAC,OKC,103,105,False
2574,202111120SAS,DAL,SAS,123,109,True
2575,202111120SAS,SAS,DAL,109,123,False
2576,202111130CLE,BOS,CLE,89,91,False
2577,202111130CLE,CLE,BOS,91,89,True
2578,202111130IND,PHI,IND,113,118,False
2579,202111130IND,IND,PHI,118,113,True
2580,202111130LAC,MIN,LAC,102,129,False
2581,202111130LAC,LAC,MIN,129,102,True
2582,202111130NOP,NOP,MEM,112,101,True
2583,202111130NOP,MEM,NOP,101,112,False
2584,202111130ORL,WAS,ORL,104,92,True
2585,202111130ORL,ORL,WAS,92,104,False
2586,202111130TOR,TOR,DET,121,127,False
2587,202111130TOR,DET,TOR,127,121,True
2588,202111130UTA,UTA,MIA,105,111,False
2589,202111130UTA,MIA,UTA,111,105,True
2590,202111140ATL,MIL,ATL,100,120,False
2591,202111140ATL,ATL,MIL,120,100,True
2592,202111140CHO,GSW,CHO,102,106,False
2593,202111140CHO,CHO,GSW,106,102,True
2594,202111140DEN,DEN,POR,124,95,True
2595,202111140DEN,POR,DEN,95,124,False
2596,202111140HOU,HOU,PHO,89,115,False
2597,202111140HOU,PHO,HOU,115,89,True
2598,202111140LAC,CHI,LAC,100,90,True
2599,202111140LAC,LAC,CHI,90,100,False
2600,202111140LAL,LAL,SAS,114,106,True
2601,202111140LAL,SAS,LAL,106,114,False
2602,202111140OKC,BRK,OKC,120,96,True
2603,202111140OKC,OKC,BRK,96,120,False
2604,202111150ATL,ATL,ORL,129,111,True
2605,202111150ATL,ORL,ATL,111,129,False
2606,202111150CLE,BOS,CLE,98,92,True
2607,202111150CLE,CLE,BOS,92,98,False
2608,202111150DAL,DAL,DEN,111,101,True
2609,202111150DAL,DEN,DAL,101,111,False
2610,202111150DET,DET,SAC,107,129,False
2611,202111150DET,SAC,DET,129,107,True
2612,202111150LAL,CHI,LAL,121,103,True
2613,202111150LAL,LAL,CHI,103,121,False
2614,202111150MEM,MEM,HOU,136,102,True
2615,202111150MEM,HOU,MEM,102,136,False
2616,202111150MIN,MIN,PHO,96,99,False
2617,202111150MIN,PHO,MIN,99,96,True
2618,202111150NYK,IND,NYK,84,92,False
2619,202111150NYK,NYK,IND,92,84,True
2620,202111150OKC,OKC,MIA,90,103,False
2621,202111150OKC,MIA,OKC,103,90,True
2622,202111150POR,POR,TOR,118,113,True
2623,202111150POR,TOR,POR,113,118,False
2624,202111150WAS,NOP,WAS,100,105,False
2625,202111150WAS,WAS,NOP,105,100,True
2626,202111160BRK,GSW,BRK,117,99,True
2627,202111160BRK,BRK,GSW,99,117,False
2628,202111160LAC,LAC,SAS,106,92,True
2629,202111160LAC,SAS,LAC,92,106,False
2630,202111160UTA,UTA,PHI,120,85,True
2631,202111160UTA,PHI,UTA,85,120,False
2632,202111170ATL,ATL,BOS,110,99,True
2633,202111170ATL,BOS,ATL,99,110,False
2634,202111170BRK,BRK,CLE,109,99,True
2635,202111170BRK,CLE,BRK,99,109,False
2636,202111170CHO,WAS,CHO,87,97,False
2637,202111170CHO,CHO,WAS,97,87,True
2638,202111170DET,DET,IND,97,89,True
2639,202111170DET,IND,DET,89,97,False
2640,202111170MIA,NOP,MIA,98,113,False
2641,202111170MIA,MIA,NOP,113,98,True
2642,202111170MIL,MIL,LAL,109,102,True
2643,202111170MIL,LAL,MIL,102,109,False
2644,202111170MIN,MIN,SAC,107,97,True
2645,202111170MIN,SAC,MIN,97,107,False
2646,202111170NYK,NYK,ORL,98,104,False
2647,202111170NYK,ORL,NYK,104,98,True
2648,202111170OKC,OKC,HOU,101,89,True
2649,202111170OKC,HOU,OKC,89,101,False
2650,202111170PHO,PHO,DAL,105,98,True
2651,202111170PHO,DAL,PHO,98,105,False
2652,202111170POR,POR,CHI,112,107,True
2653,202111170POR,CHI,POR,107,112,False
2654,202111180CLE,GSW,CLE,104,89,True
2655,202111180CLE,CLE,GSW,89,104,False
2656,202111180DEN,DEN,PHI,89,103,False
2657,202111180DEN,PHI,DEN,103,89,True
2658,202111180MEM,LAC,MEM,108,120,False
2659,202111180MEM,MEM,LAC,120,108,True
2660,202111180MIA,MIA,WAS,112,97,True
2661,202111180MIA,WAS,MIA,97,112,False
2662,202111180MIN,MIN,SAS,115,90,True
2663,202111180MIN,SAS,MIN,90,115,False
2664,202111180UTA,TOR,UTA,103,119,False
2665,202111180UTA,UTA,TOR,119,103,True
2666,202111190BOS,BOS,LAL,130,108,True
2667,202111190BOS,LAL,BOS,108,130,False
2668,202111190BRK,BRK,ORL,115,113,True
2669,202111190BRK,ORL,BRK,113,115,False
2670,202111190CHO,IND,CHO,118,121,False
2671,202111190CHO,CHO,IND,121,118,True
2672,202111190DEN,CHI,DEN,114,108,True
2673,202111190DEN,DEN,CHI,108,114,False
2674,202111190DET,DET,GSW,102,105,False
2675,202111190DET,GSW,DET,105,102,True
2676,202111190MIL,MIL,OKC,96,89,True
2677,202111190MIL,OKC,MIL,89,96,False
2678,202111190NOP,NOP,LAC,94,81,True
2679,202111190NOP,LAC,NOP,81,94,False
2680,202111190PHO,DAL,PHO,104,112,False
2681,202111190PHO,PHO,DAL,112,104,True
2682,202111190SAC,TOR,SAC,108,89,True
2683,202111190SAC,SAC,TOR,89,108,False
2684,202111200ATL,CHO,ATL,105,115,False
2685,202111200ATL,ATL,CHO,115,105,True
2686,202111200BOS,BOS,OKC,111,105,True
2687,202111200BOS,OKC,BOS,105,111,False
2688,202111200IND,IND,NOP,111,94,True
2689,202111200IND,NOP,IND,94,111,False
2690,202111200MIL,ORL,MIL,108,117,False
2691,202111200MIL,MIL,ORL,117,108,True
2692,202111200MIN,MIN,MEM,138,95,True
2693,202111200MIN,MEM,MIN,95,138,False
2694,202111200NYK,HOU,NYK,99,106,False
2695,202111200NYK,NYK,HOU,106,99,True
2696,202111200POR,PHI,POR,111,118,False
2697,202111200POR,POR,PHI,118,111,True
2698,202111200SAC,UTA,SAC,123,105,True
2699,202111200SAC,SAC,UTA,105,123,False
2700,202111200WAS,WAS,MIA,103,100,True
2701,202111200WAS,MIA,WAS,100,103,False
2702,202111210CHI,NYK,CHI,103,109,False
2703,202111210CHI,CHI,NYK,109,103,True
2704,202111210DET,LAL,DET,121,116,True
2705,202111210DET,DET,LAL,116,121,False
2706,202111210GSW,GSW,TOR,119,104,True
2707,202111210GSW,TOR,GSW,104,119,False
2708,202111210LAC,DAL,LAC,91,97,False
2709,202111210LAC,LAC,DAL,97,91,True
2710,202111210PHO,PHO,DEN,126,97,True
2711,202111210PHO,DEN,PHO,97,126,False
2712,202111220ATL,ATL,OKC,113,101,True
2713,202111220ATL,OKC,ATL,101,113,False
2714,202111220BOS,BOS,HOU,108,90,True
2715,202111220BOS,HOU,BOS,90,108,False
2716,202111220CHI,IND,CHI,109,77,True
2717,202111220CHI,CHI,IND,77,109,False
2718,202111220CLE,CLE,BRK,112,117,False
2719,202111220CLE,BRK,CLE,117,112,True
2720,202111220MIL,MIL,ORL,123,92,True
2721,202111220MIL,ORL,MIL,92,123,False
2722,202111220NOP,MIN,NOP,110,96,True
2723,202111220NOP,NOP,MIN,96,110,False
2724,202111220SAC,SAC,PHI,94,102,False
2725,202111220SAC,PHI,SAC,102,94,True
2726,202111220SAS,PHO,SAS,115,111,True
2727,202111220SAS,SAS,PHO,111,115,False
2728,202111220UTA,MEM,UTA,119,118,True
2729,202111220UTA,UTA,MEM,118,119,False
2730,202111220WAS,WAS,CHO,103,109,False
2731,202111220WAS,CHO,WAS,109,103,True
2732,202111230DET,MIA,DET,100,92,True
2733,202111230DET,DET,MIA,92,100,False
2734,202111230LAC,LAC,DAL,104,112,False
2735,202111230LAC,DAL,LAC,112,104,True
2736,202111230NYK,NYK,LAL,106,100,True
2737,202111230NYK,LAL,NYK,100,106,False
2738,202111230POR,DEN,POR,100,119,False
2739,202111230POR,POR,DEN,119,100,True
2740,202111240BOS,BOS,BRK,104,123,False
2741,202111240BOS,BRK,BOS,123,104,True
2742,202111240CLE,CLE,PHO,115,120,False
2743,202111240CLE,PHO,CLE,120,115,True
2744,202111240GSW,PHI,GSW,96,116,False
2745,202111240GSW,GSW,PHI,116,96,True
2746,202111240HOU,CHI,HOU,113,118,False
2747,202111240HOU,HOU,CHI,118,113,True
2748,202111240IND,LAL,IND,124,116,True
2749,202111240IND,IND,LAL,116,124,False
2750,202111240MEM,TOR,MEM,126,113,True
2751,202111240MEM,MEM,TOR,113,126,False
2752,202111240MIL,MIL,DET,114,93,True
2753,202111240MIL,DET,MIL,93,114,False
2754,202111240MIN,MIA,MIN,101,113,False
2755,202111240MIN,MIN,MIA,113,101,True
2756,202111240NOP,WAS,NOP,102,127,False
2757,202111240NOP,NOP,WAS,127,102,True
2758,202111240OKC,UTA,OKC,110,104,True
2759,202111240OKC,OKC,UTA,104,110,False
2760,202111240ORL,ORL,CHO,99,106,False
2761,202111240ORL,CHO,ORL,106,99,True
2762,202111240SAC,POR,SAC,121,125,False
2763,202111240SAC,SAC,POR,125,121,True
2764,202111240SAS,ATL,SAS,124,106,True
2765,202111240SAS,SAS,ATL,106,124,False
2766,202111260CHO,MIN,CHO,115,133,False
2767,202111260CHO,CHO,MIN,133,115,True
2768,202111260DEN,MIL,DEN,120,109,True
2769,202111260DEN,DEN,MIL,109,120,False
2770,202111260GSW,GSW,POR,118,103,True
2771,202111260GSW,POR,GSW,103,118,False
2772,202111260IND,IND,TOR,114,97,True
2773,202111260IND,TOR,IND,97,114,False
2774,202111260LAC,DET,LAC,96,107,False
2775,202111260LAC,LAC,DET,107,96,True
2776,202111260LAL,SAC,LAL,141,137,True
2777,202111260LAL,LAL,SAC,137,141,False
2778,202111260MEM,MEM,ATL,100,132,False
2779,202111260MEM,ATL,MEM,132,100,True
2780,202111260NYK,PHO,NYK,118,97,True
2781,202111260NYK,NYK,PHO,97,118,False
2782,202111260OKC,WAS,OKC,101,99,True
2783,202111260OKC,OKC,WAS,99,101,False
2784,202111260ORL,ORL,CHI,88,123,False
2785,202111260ORL,CHI,ORL,123,88,True
2786,202111260SAS,SAS,BOS,96,88,True
2787,202111260SAS,BOS,SAS,88,96,False
2788,202111260UTA,NOP,UTA,98,97,True
2789,202111260UTA,UTA,NOP,97,98,False
2790,202111270ATL,NYK,ATL,99,90,True
2791,202111270ATL,ATL,NYK,90,99,False
2792,202111270BRK,BRK,PHO,107,113,False
2793,202111270BRK,PHO,BRK,113,107,True
2794,202111270CHI,MIA,CHI,107,104,True
2795,202111270CHI,CHI,MIA,104,107,False
2796,202111270CLE,CLE,ORL,105,92,True
2797,202111270CLE,ORL,CLE,92,105,False
2798,202111270DAL,WAS,DAL,120,114,True
2799,202111270DAL,DAL,WAS,114,120,False
2800,202111270HOU,CHO,HOU,143,146,False
2801,202111270HOU,HOU,CHO,146,143,True
2802,202111270PHI,PHI,MIN,120,121,False
2803,202111270PHI,MIN,PHI,121,120,True
2804,202111270UTA,UTA,NOP,127,105,True
2805,202111270UTA,NOP,UTA,105,127,False
2806,202111280IND,MIL,IND,118,100,True
2807,202111280IND,IND,MIL,100,118,False
2808,202111280LAC,GSW,LAC,105,90,True
2809,202111280LAC,LAC,GSW,90,105,False
2810,202111280LAL,LAL,DET,110,106,True
2811,202111280LAL,DET,LAL,106,110,False
2812,202111280MEM,MEM,SAC,128,101,True
2813,202111280MEM,SAC,MEM,101,128,False
2814,202111280TOR,TOR,BOS,97,109,False
2815,202111280TOR,BOS,TOR,109,97,True
2816,202111290CHI,CHI,CHO,133,119,True
2817,202111290CHI,CHO,CHI,119,133,False
2818,202111290DAL,DAL,CLE,96,114,False
2819,202111290DAL,CLE,DAL,114,96,True
2820,202111290HOU,HOU,OKC,102,89,True
2821,202111290HOU,OKC,HOU,89,102,False
2822,202111290LAC,LAC,NOP,104,123,False
2823,202111290LAC,NOP,LAC,123,104,True
2824,202111290MIA,DEN,MIA,120,111,True
2825,202111290MIA,MIA,DEN,111,120,False
2826,202111290MIN,MIN,IND,100,98,True
2827,202111290MIN,IND,MIN,98,100,False
2828,202111290PHI,ORL,PHI,96,101,False
2829,202111290PHI,PHI,ORL,101,96,True
2830,202111290SAS,SAS,WAS,116,99,True
2831,202111290SAS,WAS,SAS,99,116,False
2832,202111290UTA,UTA,POR,129,107,True
2833,202111290UTA,POR,UTA,107,129,False
2834,202111300BRK,BRK,NYK,112,110,True
2835,202111300BRK,NYK,BRK,110,112,False
2836,202111300PHO,PHO,GSW,104,96,True
2837,202111300PHO,GSW,PHO,96,104,False
2838,202111300POR,POR,DET,110,92,True
2839,202111300POR,DET,POR,92,110,False
2840,202111300SAC,LAL,SAC,117,92,True
2841,202111300SAC,SAC,LAL,92,117,False
2842,202111300TOR,TOR,MEM,91,98,False
2843,202111300TOR,MEM,TOR,98,91,True
2844,202112010BOS,BOS,PHI,88,87,True
2845,202112010BOS,PHI,BOS,87,88,False
2846,202112010IND,ATL,IND,114,111,True
2847,202112010IND,IND,ATL,111,114,False
2848,202112010LAC,SAC,LAC,124,115,True
2849,202112010LAC,LAC,SAC,115,124,False
2850,202112010MIA,CLE,MIA,111,85,True
2851,202112010MIA,MIA,CLE,85,111,False
2852,202112010MIL,MIL,CHO,127,125,True
2853,202112010MIL,CHO,MIL,125,127,False
2854,202112010NOP,DAL,NOP,139,107,True
2855,202112010NOP,NOP,DAL,107,139,False
2856,202112010OKC,HOU,OKC,114,110,True
2857,202112010OKC,OKC,HOU,110,114,False
2858,202112010ORL,ORL,DEN,108,103,True
2859,202112010ORL,DEN,ORL,103,108,False
2860,202112010WAS,WAS,MIN,115,107,True
2861,202112010WAS,MIN,WAS,107,115,False
2862,202112020MEM,OKC,MEM,79,152,False
2863,202112020MEM,MEM,OKC,152,79,True
2864,202112020NYK,NYK,CHI,115,119,False
2865,202112020NYK,CHI,NYK,119,115,True
2866,202112020PHO,PHO,DET,114,103,True
2867,202112020PHO,DET,PHO,103,114,False
2868,202112020POR,POR,SAS,83,114,False
2869,202112020POR,SAS,POR,114,83,True
2870,202112020TOR,MIL,TOR,93,97,False
2871,202112020TOR,TOR,MIL,97,93,True
2872,202112030ATL,ATL,PHI,96,98,False
2873,202112030ATL,PHI,ATL,98,96,True
2874,202112030BRK,MIN,BRK,105,110,False
2875,202112030BRK,BRK,MIN,110,105,True
2876,202112030DAL,NOP,DAL,107,91,True
2877,202112030DAL,DAL,NOP,91,107,False
2878,202112030GSW,GSW,PHO,118,96,True
2879,202112030GSW,PHO,GSW,96,118,False
2880,202112030HOU,ORL,HOU,116,118,False
2881,202112030HOU,HOU,ORL,118,116,True
2882,202112030IND,MIA,IND,113,104,True
2883,202112030IND,IND,MIA,104,113,False
2884,202112030LAL,LAL,LAC,115,119,False
2885,202112030LAL,LAC,LAL,119,115,True
2886,202112030UTA,BOS,UTA,130,137,False
2887,202112030UTA,UTA,BOS,137,130,True
2888,202112030WAS,CLE,WAS,116,101,True
2889,202112030WAS,WAS,CLE,101,116,False
2890,202112040BRK,CHI,BRK,111,107,True
2891,202112040BRK,BRK,CHI,107,111,False
2892,202112040DAL,DAL,MEM,90,97,False
2893,202112040DAL,MEM,DAL,97,90,True
2894,202112040GSW,GSW,SAS,107,112,False
2895,202112040GSW,SAS,GSW,112,107,True
2896,202112040MIL,MIA,MIL,102,124,False
2897,202112040MIL,MIL,MIA,124,102,True
2898,202112040NYK,NYK,DEN,99,113,False
2899,202112040NYK,DEN,NYK,113,99,True
2900,202112040POR,POR,BOS,117,145,False
2901,202112040POR,BOS,POR,145,117,True
2902,202112040SAC,LAC,SAC,99,104,False
2903,202112040SAC,SAC,LAC,104,99,True
2904,202112050ATL,ATL,CHO,127,130,False
2905,202112050ATL,CHO,ATL,130,127,True
2906,202112050CLE,UTA,CLE,109,108,True
2907,202112050CLE,CLE,UTA,108,109,False
2908,202112050HOU,NOP,HOU,108,118,False
2909,202112050HOU,HOU,NOP,118,108,True
2910,202112050TOR,WAS,TOR,90,102,False
2911,202112050TOR,TOR,WAS,102,90,True
2912,202112060CHI,DEN,CHI,97,109,False
2913,202112060CHI,CHI,DEN,109,97,True
2914,202112060CHO,CHO,PHI,124,127,False
2915,202112060CHO,PHI,CHO,127,124,True
2916,202112060DET,DET,OKC,103,114,False
2917,202112060DET,OKC,DET,114,103,True
2918,202112060GSW,GSW,ORL,126,95,True
2919,202112060GSW,ORL,GSW,95,126,False
2920,202112060IND,WAS,IND,110,116,False
2921,202112060IND,IND,WAS,116,110,True
2922,202112060MIA,MEM,MIA,105,90,True
2923,202112060MIA,MIA,MEM,90,105,False
2924,202112060MIL,MIL,CLE,112,104,True
2925,202112060MIL,CLE,MIL,104,112,False
2926,202112060MIN,ATL,MIN,121,110,True
2927,202112060MIN,MIN,ATL,110,121,False
2928,202112060PHO,PHO,SAS,108,104,True
2929,202112060PHO,SAS,PHO,104,108,False
2930,202112060POR,POR,LAC,90,102,False
2931,202112060POR,LAC,POR,102,90,True
2932,202112070DAL,BRK,DAL,102,99,True
2933,202112070DAL,DAL,BRK,99,102,False
2934,202112070LAL,BOS,LAL,102,117,False
2935,202112070LAL,LAL,BOS,117,102,True
2936,202112070SAS,SAS,NYK,109,121,False
2937,202112070SAS,NYK,SAS,121,109,True
2938,202112080CHO,CHO,PHI,106,110,False
2939,202112080CHO,PHI,CHO,110,106,True
2940,202112080CLE,CHI,CLE,92,115,False
2941,202112080CLE,CLE,CHI,115,92,True
2942,202112080DET,DET,WAS,116,119,False
2943,202112080DET,WAS,DET,119,116,True
2944,202112080GSW,GSW,POR,104,94,True
2945,202112080GSW,POR,GSW,94,104,False
2946,202112080HOU,HOU,BRK,114,104,True
2947,202112080HOU,BRK,HOU,104,114,False
2948,202112080IND,IND,NYK,122,102,True
2949,202112080IND,NYK,IND,102,122,False
2950,202112080LAC,BOS,LAC,111,114,False
2951,202112080LAC,LAC,BOS,114,111,True
2952,202112080MEM,DAL,MEM,104,96,True
2953,202112080MEM,MEM,DAL,96,104,False
2954,202112080MIA,MIL,MIA,104,113,False
2955,202112080MIA,MIA,MIL,113,104,True
2956,202112080MIN,MIN,UTA,104,136,False
2957,202112080MIN,UTA,MIN,136,104,True
2958,202112080NOP,DEN,NOP,120,114,True
2959,202112080NOP,NOP,DEN,114,120,False
2960,202112080SAC,SAC,ORL,142,130,True
2961,202112080SAC,ORL,SAC,130,142,False
2962,202112080TOR,TOR,OKC,109,110,False
2963,202112080TOR,OKC,TOR,110,109,True
2964,202112090MEM,MEM,LAL,108,95,True
2965,202112090MEM,LAL,MEM,95,108,False
2966,202112090PHI,PHI,UTA,96,118,False
2967,202112090PHI,UTA,PHI,118,96,True
2968,202112090SAS,DEN,SAS,111,123,False
2969,202112090SAS,SAS,DEN,123,111,True
2970,202112100ATL,BRK,ATL,113,105,True
2971,202112100ATL,ATL,BRK,105,113,False
2972,202112100CHO,CHO,SAC,124,123,True
2973,202112100CHO,SAC,CHO,123,124,False
2974,202112100HOU,HOU,MIL,114,123,False
2975,202112100HOU,MIL,HOU,123,114,True
2976,202112100IND,IND,DAL,106,93,True
